"group","user"
"testgroup1","testuser1071"
"testgroup1","testuser1072"
"testgroup1","testuser1073"
"testgroup1","testuser1074"
"testgroup1","testuser1075"
"testgroup1","testuser1076"
"testgroup1","testuser1077"
"testgroup1","testuser1078"
"testgroup1","testuser1079"
"testgroup1","testuser1080"
"testgroup1","testuser1081"
"testgroup1","testuser1082"
"testgroup1","testuser1083"
"testgroup1","testuser1084"
"testgroup1","testuser1085"
"testgroup1","testuser1086"
"testgroup1","testuser1087"
"testgroup1","testuser1088"
"testgroup1","testuser1089"
"testgroup1","testuser1090"
"testgroup1","testuser1091"
"testgroup1","testuser1092"
"testgroup1","testuser1093"
"testgroup1","testuser1094"
"testgroup1","testuser1095"
"testgroup1","testuser1096"
"testgroup1","testuser1097"
"testgroup1","testuser1098"
"testgroup1","testuser1099"
"testgroup1","testuser1100"
"testgroup1","testuser1101"
"testgroup1","testuser1102"
"testgroup1","testuser1103"
"testgroup1","testuser1104"
"testgroup1","testuser1105"
"testgroup1","testuser1106"
"testgroup1","testuser1107"
"testgroup1","testuser1108"
"testgroup1","testuser1109"
"testgroup1","testuser1110"
"testgroup1","testuser1111"
"testgroup1","testuser1112"
"testgroup1","testuser1113"
"testgroup1","testuser1114"
"testgroup1","testuser1115"
"testgroup1","testuser1116"
"testgroup1","testuser1117"
"testgroup1","testuser1118"
"testgroup1","testuser1119"
"testgroup1","testuser1120"
"testgroup1","testuser1121"
"testgroup1","testuser1122"
"testgroup1","testuser1123"
"testgroup1","testuser1124"
"testgroup1","testuser1125"
"testgroup1","testuser1126"
"testgroup1","testuser1127"
"testgroup1","testuser1128"
"testgroup1","testuser1129"
"testgroup1","testuser1130"
"testgroup1","testuser1131"
"testgroup1","testuser1132"
"testgroup1","testuser1133"
"testgroup1","testuser1134"
"testgroup1","testuser1135"
"testgroup1","testuser1136"
"testgroup1","testuser1137"
"testgroup1","testuser1138"
"testgroup1","testuser1139"
"testgroup1","testuser1140"
"testgroup1","testuser1141"
"testgroup1","testuser1142"
"testgroup1","testuser1143"
"testgroup1","testuser1144"
"testgroup1","testuser1145"
"testgroup1","testuser1146"
"testgroup1","testuser1147"
"testgroup1","testuser1148"
"testgroup1","testuser1149"
"testgroup1","testuser1150"
"testgroup1","testuser1151"
"testgroup1","testuser1152"
"testgroup1","testuser1153"
"testgroup1","testuser1154"
"testgroup1","testuser1155"
"testgroup1","testuser1156"
"testgroup1","testuser1157"
"testgroup1","testuser1158"
"testgroup1","testuser1159"
"testgroup1","testuser1160"
"testgroup1","testuser1161"
"testgroup1","testuser1162"
"testgroup1","testuser1163"
"testgroup1","testuser1164"
"testgroup1","testuser1165"
"testgroup1","testuser1166"
"testgroup1","testuser1167"
"testgroup1","testuser1168"
"testgroup1","testuser1169"
"testgroup1","testuser1170"
"testgroup1","testuser1171"
"testgroup1","testuser1172"
"testgroup1","testuser1173"
"testgroup1","testuser1174"
"testgroup1","testuser1175"
"testgroup1","testuser1176"
"testgroup1","testuser1177"
"testgroup1","testuser1178"
"testgroup1","testuser1179"
"testgroup1","testuser1180"
"testgroup1","testuser1181"
"testgroup1","testuser1182"
"testgroup1","testuser1183"
"testgroup1","testuser1184"
"testgroup1","testuser1185"
"testgroup1","testuser1186"
"testgroup1","testuser1187"
"testgroup1","testuser1188"
"testgroup1","testuser1189"
"testgroup1","testuser1190"
"testgroup1","testuser1191"
"testgroup1","testuser1192"
"testgroup1","testuser1193"
"testgroup1","testuser1194"
"testgroup1","testuser1195"
"testgroup1","testuser1196"
"testgroup1","testuser1197"
"testgroup1","testuser1198"
"testgroup1","testuser1199"
"testgroup1","testuser1200"
"testgroup1","testuser1201"
"testgroup1","testuser1202"
"testgroup1","testuser1203"
"testgroup1","testuser1204"
"testgroup1","testuser1205"
"testgroup1","testuser1206"
"testgroup1","testuser1207"
"testgroup1","testuser1208"
"testgroup1","testuser1209"
"testgroup1","testuser1210"
"testgroup1","testuser1211"
"testgroup1","testuser1212"
"testgroup1","testuser1213"
"testgroup1","testuser1214"
"testgroup1","testuser1215"
"testgroup1","testuser1216"
"testgroup1","testuser1217"
"testgroup1","testuser1218"
"testgroup1","testuser1219"
"testgroup1","testuser1220"
"testgroup1","testuser1221"
"testgroup1","testuser1222"
"testgroup1","testuser1223"
"testgroup1","testuser1224"
"testgroup1","testuser1225"
"testgroup1","testuser1226"
"testgroup1","testuser1227"
"testgroup1","testuser1228"
"testgroup1","testuser1229"
"testgroup1","testuser1230"
"testgroup1","testuser1231"
"testgroup1","testuser1232"
"testgroup1","testuser1233"
"testgroup1","testuser1234"
"testgroup1","testuser1235"
"testgroup1","testuser1236"
"testgroup1","testuser1237"
"testgroup1","testuser1238"
"testgroup1","testuser1239"
"testgroup1","testuser1240"
"testgroup1","testuser1241"
"testgroup1","testuser1242"
"testgroup1","testuser1243"
"testgroup1","testuser1244"
"testgroup1","testuser1245"
"testgroup1","testuser1246"
"testgroup1","testuser1247"
"testgroup1","testuser1248"
"testgroup1","testuser1249"
"testgroup1","testuser1250"
"testgroup1","testuser1251"
"testgroup1","testuser1252"
"testgroup1","testuser1253"
"testgroup1","testuser1254"
"testgroup1","testuser1255"
"testgroup1","testuser1256"
"testgroup1","testuser1257"
"testgroup1","testuser1258"
"testgroup1","testuser1259"
"testgroup1","testuser1260"
"testgroup1","testuser1261"
"testgroup1","testuser1262"
"testgroup1","testuser1263"
"testgroup1","testuser1264"
"testgroup1","testuser1265"
"testgroup1","testuser1266"
"testgroup1","testuser1267"
"testgroup1","testuser1268"
"testgroup1","testuser1269"
"testgroup1","testuser1270"
"testgroup1","testuser1271"
"testgroup1","testuser1272"
"testgroup1","testuser1273"
"testgroup1","testuser1274"
"testgroup1","testuser1275"
"testgroup1","testuser1276"
"testgroup1","testuser1277"
"testgroup1","testuser1278"
"testgroup1","testuser1279"
"testgroup1","testuser1280"
"testgroup1","testuser1281"
"testgroup1","testuser1282"
"testgroup1","testuser1283"
"testgroup1","testuser1284"
"testgroup1","testuser1285"
"testgroup1","testuser1286"
"testgroup1","testuser1287"
"testgroup1","testuser1288"
"testgroup1","testuser1289"
"testgroup1","testuser1290"
"testgroup1","testuser1291"
"testgroup1","testuser1292"
"testgroup1","testuser1293"
"testgroup1","testuser1294"
"testgroup1","testuser1295"
"testgroup1","testuser1296"
"testgroup1","testuser1297"
"testgroup1","testuser1298"
"testgroup1","testuser1299"
"testgroup1","testuser1300"
"testgroup1","testuser1301"
"testgroup1","testuser1302"
"testgroup1","testuser1303"
"testgroup1","testuser1304"
"testgroup1","testuser1305"
"testgroup1","testuser1306"
"testgroup1","testuser1307"
"testgroup1","testuser1308"
"testgroup1","testuser1309"
"testgroup1","testuser1310"
"testgroup1","testuser1311"
"testgroup1","testuser1312"
"testgroup1","testuser1313"
"testgroup1","testuser1314"
"testgroup1","testuser1315"
"testgroup1","testuser1316"
"testgroup1","testuser1317"
"testgroup1","testuser1318"
"testgroup1","testuser1319"
"testgroup1","testuser1320"
"testgroup1","testuser1321"
"testgroup1","testuser1322"
"testgroup1","testuser1323"
"testgroup1","testuser1324"
"testgroup1","testuser1325"
"testgroup1","testuser1326"
"testgroup1","testuser1327"
"testgroup1","testuser1328"
"testgroup1","testuser1329"
"testgroup1","testuser1330"
"testgroup1","testuser1331"
"testgroup1","testuser1332"
"testgroup1","testuser1333"
"testgroup1","testuser1334"
"testgroup1","testuser1335"
"testgroup1","testuser1336"
"testgroup1","testuser1337"
"testgroup1","testuser1338"
"testgroup1","testuser1339"
"testgroup1","testuser1340"
"testgroup1","testuser1341"
"testgroup1","testuser1342"
"testgroup1","testuser1343"
"testgroup1","testuser1344"
"testgroup1","testuser1345"
"testgroup1","testuser1346"
"testgroup1","testuser1347"
"testgroup1","testuser1348"
"testgroup1","testuser1349"
"testgroup1","testuser1350"
"testgroup1","testuser1351"
"testgroup1","testuser1352"
"testgroup1","testuser1353"
"testgroup1","testuser1354"
"testgroup1","testuser1355"
"testgroup1","testuser1356"
"testgroup1","testuser1357"
"testgroup1","testuser1358"
"testgroup1","testuser1359"
"testgroup1","testuser1360"
"testgroup1","testuser1361"
"testgroup1","testuser1362"
"testgroup1","testuser1363"
"testgroup1","testuser1364"
"testgroup1","testuser1365"
"testgroup1","testuser1366"
"testgroup1","testuser1367"
"testgroup1","testuser1368"
"testgroup1","testuser1369"
"testgroup1","testuser1370"
"testgroup1","testuser1371"
"testgroup1","testuser1372"
"testgroup1","testuser1373"
"testgroup1","testuser1374"
"testgroup1","testuser1375"
"testgroup1","testuser1376"
"testgroup1","testuser1377"
"testgroup1","testuser1378"
"testgroup1","testuser1379"
"testgroup1","testuser1380"
"testgroup1","testuser1381"
"testgroup1","testuser1382"
"testgroup1","testuser1383"
"testgroup1","testuser1384"
"testgroup1","testuser1385"
"testgroup1","testuser1386"
"testgroup1","testuser1387"
"testgroup1","testuser1388"
"testgroup1","testuser1389"
"testgroup1","testuser1390"
"testgroup1","testuser1391"
"testgroup1","testuser1392"
"testgroup1","testuser1393"
"testgroup1","testuser1394"
"testgroup1","testuser1395"
"testgroup1","testuser1396"
"testgroup1","testuser1397"
"testgroup1","testuser1398"
"testgroup1","testuser1399"
"testgroup1","testuser1400"
"testgroup1","testuser1401"
"testgroup1","testuser1402"
"testgroup1","testuser1403"
"testgroup1","testuser1404"
"testgroup1","testuser1405"
"testgroup1","testuser1406"
"testgroup1","testuser1407"
"testgroup1","testuser1408"
"testgroup1","testuser1409"
"testgroup1","testuser1410"
"testgroup1","testuser1411"
"testgroup1","testuser1412"
"testgroup1","testuser1413"
"testgroup1","testuser1414"
"testgroup1","testuser1415"
"testgroup1","testuser1416"
"testgroup1","testuser1417"
"testgroup1","testuser1418"
"testgroup1","testuser1419"
"testgroup1","testuser1420"
"testgroup1","testuser1421"
"testgroup1","testuser1422"
"testgroup1","testuser1423"
"testgroup1","testuser1424"
"testgroup1","testuser1425"
"testgroup1","testuser1426"
"testgroup1","testuser1427"
"testgroup1","testuser1428"
"testgroup1","testuser1429"
"testgroup1","testuser1430"
"testgroup1","testuser1431"
"testgroup1","testuser1432"
"testgroup1","testuser1433"
"testgroup1","testuser1434"
"testgroup1","testuser1435"
"testgroup1","testuser1436"
"testgroup1","testuser1437"
"testgroup1","testuser1438"
"testgroup1","testuser1439"
"testgroup1","testuser1440"
"testgroup1","testuser1441"
"testgroup1","testuser1442"
"testgroup1","testuser1443"
"testgroup1","testuser1444"
"testgroup1","testuser1445"
"testgroup1","testuser1446"
"testgroup1","testuser1447"
"testgroup1","testuser1448"
"testgroup1","testuser1449"
"testgroup1","testuser1450"
"testgroup1","testuser1451"
"testgroup1","testuser1452"
"testgroup1","testuser1453"
"testgroup1","testuser1454"
"testgroup1","testuser1455"
"testgroup1","testuser1456"
"testgroup1","testuser1457"
"testgroup1","testuser1458"
"testgroup1","testuser1459"
"testgroup1","testuser1460"
"testgroup1","testuser1461"
"testgroup1","testuser1462"
"testgroup1","testuser1463"
"testgroup1","testuser1464"
"testgroup1","testuser1465"
"testgroup1","testuser1466"
"testgroup1","testuser1467"
"testgroup1","testuser1468"
"testgroup1","testuser1469"
"testgroup1","testuser1470"
"testgroup1","testuser1471"
"testgroup1","testuser1472"
"testgroup1","testuser1473"
"testgroup1","testuser1474"
"testgroup1","testuser1475"
"testgroup1","testuser1476"
"testgroup1","testuser1477"
"testgroup1","testuser1478"
"testgroup1","testuser1479"
"testgroup1","testuser1480"
"testgroup1","testuser1481"
"testgroup1","testuser1482"
"testgroup1","testuser1483"
"testgroup1","testuser1484"
"testgroup1","testuser1485"
"testgroup1","testuser1486"
"testgroup1","testuser1487"
"testgroup1","testuser1488"
"testgroup1","testuser1489"
"testgroup1","testuser1490"
"testgroup1","testuser1491"
"testgroup1","testuser1492"
"testgroup1","testuser1493"
"testgroup1","testuser1494"
"testgroup1","testuser1495"
"testgroup1","testuser1496"
"testgroup1","testuser1497"
"testgroup1","testuser1498"
"testgroup1","testuser1499"
"testgroup1","testuser1500"
"testgroup1","testuser1501"
"testgroup1","testuser1502"
"testgroup1","testuser1503"
"testgroup1","testuser1504"
"testgroup1","testuser1505"
"testgroup1","testuser1506"
"testgroup1","testuser1507"
"testgroup1","testuser1508"
"testgroup1","testuser1509"
"testgroup1","testuser1510"
"testgroup1","testuser1511"
"testgroup1","testuser1512"
"testgroup1","testuser1513"
"testgroup1","testuser1514"
"testgroup1","testuser1515"
"testgroup1","testuser1516"
"testgroup1","testuser1517"
"testgroup1","testuser1518"
"testgroup1","testuser1519"
"testgroup1","testuser1520"
"testgroup1","testuser1521"
"testgroup1","testuser1522"
"testgroup1","testuser1523"
"testgroup1","testuser1524"
"testgroup1","testuser1525"
"testgroup1","testuser1526"
"testgroup1","testuser1527"
"testgroup1","testuser1528"
"testgroup1","testuser1529"
"testgroup1","testuser1530"
"testgroup1","testuser1531"
"testgroup1","testuser1532"
"testgroup1","testuser1533"
"testgroup1","testuser1534"
"testgroup1","testuser1535"
"testgroup1","testuser1536"
"testgroup1","testuser1537"
"testgroup1","testuser1538"
"testgroup1","testuser1539"
"testgroup1","testuser1540"
"testgroup1","testuser1541"
"testgroup1","testuser1542"
"testgroup1","testuser1543"
"testgroup1","testuser1544"
"testgroup1","testuser1545"
"testgroup1","testuser1546"
"testgroup1","testuser1547"
"testgroup1","testuser1548"
"testgroup1","testuser1549"
"testgroup1","testuser1550"
"testgroup1","testuser1551"
"testgroup1","testuser1552"
"testgroup1","testuser1553"
"testgroup1","testuser1554"
"testgroup1","testuser1555"
"testgroup1","testuser1556"
"testgroup1","testuser1557"
"testgroup1","testuser1558"
"testgroup1","testuser1559"
"testgroup1","testuser1560"
"testgroup1","testuser1561"
"testgroup1","testuser1562"
"testgroup1","testuser1563"
"testgroup1","testuser1564"
"testgroup1","testuser1565"
"testgroup1","testuser1566"
"testgroup1","testuser1567"
"testgroup1","testuser1568"
"testgroup1","testuser1569"
"testgroup1","testuser1570"
"testgroup1","testuser1571"
"testgroup1","testuser1572"
"testgroup1","testuser1573"
"testgroup1","testuser1574"
"testgroup1","testuser1575"
"testgroup1","testuser1576"
"testgroup1","testuser1577"
"testgroup1","testuser1578"
"testgroup1","testuser1579"
"testgroup1","testuser1580"
"testgroup1","testuser1581"
"testgroup1","testuser1582"
"testgroup1","testuser1583"
"testgroup1","testuser1584"
"testgroup1","testuser1585"
"testgroup1","testuser1586"
"testgroup1","testuser1587"
"testgroup1","testuser1588"
"testgroup1","testuser1589"
"testgroup1","testuser1590"
"testgroup1","testuser1591"
"testgroup1","testuser1592"
"testgroup1","testuser1593"
"testgroup1","testuser1594"
"testgroup1","testuser1595"
"testgroup1","testuser1596"
"testgroup1","testuser1597"
"testgroup1","testuser1598"
"testgroup1","testuser1599"
"testgroup1","testuser1600"
"testgroup1","testuser1601"
"testgroup1","testuser1602"
"testgroup1","testuser1603"
"testgroup1","testuser1604"
"testgroup1","testuser1605"
"testgroup1","testuser1606"
"testgroup1","testuser1607"
"testgroup1","testuser1608"
"testgroup1","testuser1609"
"testgroup1","testuser1610"
"testgroup1","testuser1611"
"testgroup1","testuser1612"
"testgroup1","testuser1613"
"testgroup1","testuser1614"
"testgroup1","testuser1615"
"testgroup1","testuser1616"
"testgroup1","testuser1617"
"testgroup1","testuser1618"
"testgroup1","testuser1619"
"testgroup1","testuser1620"
"testgroup1","testuser1621"
"testgroup1","testuser1622"
"testgroup1","testuser1623"
"testgroup1","testuser1624"
"testgroup1","testuser1625"
"testgroup1","testuser1626"
"testgroup1","testuser1627"
"testgroup1","testuser1628"
"testgroup1","testuser1629"
"testgroup1","testuser1630"
"testgroup1","testuser1631"
"testgroup1","testuser1632"
"testgroup1","testuser1633"
"testgroup1","testuser1634"
"testgroup1","testuser1635"
"testgroup1","testuser1636"
"testgroup1","testuser1637"
"testgroup1","testuser1638"
"testgroup1","testuser1639"
"testgroup1","testuser1640"
"testgroup1","testuser1641"
"testgroup1","testuser1642"
"testgroup1","testuser1643"
"testgroup1","testuser1644"
"testgroup1","testuser1645"
"testgroup1","testuser1646"
"testgroup1","testuser1647"
